#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR02074	TIGR02074	NP_417855.4	-	3.7e-174	578.4	0.0	9.2e-174	577.1	0.0	1.6	1	1	0	1	1	1	1	PBP_1a_fam: penicillin-binding protein, 1A family
TIGR02071	TIGR02071	NP_417855.4	-	3.9e-116	386.9	7.4	6e-69	230.9	0.6	3.1	3	0	0	3	3	3	3	PBP_1b: penicillin-binding protein 1B
TIGR02073	TIGR02073	NP_417855.4	-	2e-92	309.0	7.6	1.1e-57	194.1	0.3	3.2	3	0	0	3	3	3	3	PBP_1c: penicillin-binding protein 1C
TIGR02070	TIGR02070	NP_417855.4	-	2.2e-39	133.3	0.0	4.1e-39	132.3	0.0	1.4	1	0	0	1	1	1	1	mono_pep_trsgly: monofunctional biosynthetic peptidoglycan transglycosylase
TIGR03423	TIGR03423	NP_417855.4	-	6.1e-16	56.0	0.3	1.9e-06	24.7	0.0	4.7	3	1	2	5	5	5	3	pbp2_mrdA: penicillin-binding protein 2
TIGR02214	TIGR02214	NP_417855.4	-	0.0038	13.5	0.0	0.14	8.4	0.0	3.1	2	1	0	2	2	2	1	spoVD_pbp: stage V sporulation protein D
TIGR02169	TIGR02169	NP_418070.6	-	1.7e-05	20.7	44.4	2.4e-05	20.2	44.4	1.1	1	0	0	1	1	1	1	SMC_prok_A: chromosome segregation protein SMC
TIGR02168	TIGR02168	NP_418070.6	-	0.00031	16.6	57.0	0.00065	15.5	57.0	1.3	1	1	0	1	1	1	1	SMC_prok_B: chromosome segregation protein SMC
TIGR04527	TIGR04527	NP_418070.6	-	0.0011	16.6	15.2	0.0028	15.3	4.3	2.1	2	0	0	2	2	2	2	mycoplas_twoTM: two transmembrane protein
TIGR03283	TIGR03283	NP_418070.6	-	0.0085	13.6	2.0	0.02	12.3	1.8	1.7	1	1	1	2	2	2	1	thy_syn_methano: thymidylate synthase, methanogen type
TIGR04523	TIGR04523	NP_418070.6	-	0.011	11.6	41.3	0.028	10.3	39.6	1.7	1	1	1	2	2	2	0	Mplasa_alph_rch: helix-rich protein
TIGR00414	TIGR00414	NP_418070.6	-	0.9	6.4	29.1	0.47	7.3	11.3	2.1	1	1	1	2	2	2	0	serS: serine--tRNA ligase
TIGR04329	TIGR04329	NP_418070.6	-	0.99	6.4	8.2	0.21	8.6	0.9	2.1	2	0	0	2	2	2	0	cas1_PREFRAN: CRISPR-associated endonuclease Cas1, subtype PREFRAN
TIGR03837	TIGR03837	NP_418070.6	-	1.9	5.5	12.8	6.6	3.7	4.9	3.0	2	1	1	3	3	3	0	efp_adjacent_2: conserved hypothetical protein, PP_1857 family
TIGR00996	TIGR00996	NP_418070.6	-	2.5	5.2	22.8	0.049	10.8	7.3	2.4	2	0	0	2	2	2	0	Mtu_fam_mce: virulence factor Mce family protein
TIGR00270	TIGR00270	NP_418070.6	-	4.7	4.9	12.1	0.34	8.6	5.4	2.1	1	1	1	2	2	2	0	TIGR00270: TIGR00270 family protein
TIGR03513	TIGR03513	NP_418070.6	-	6.2	4.6	22.1	0.46	8.3	6.1	2.1	2	0	0	2	2	2	0	GldL_gliding: gliding motility-associated protein GldL
TIGR03185	TIGR03185	NP_418070.6	-	7.1	2.9	42.0	61	-0.2	42.0	1.9	1	1	0	1	1	1	0	DNA_S_dndD: DNA sulfur modification protein DndD
TIGR04320	TIGR04320	NP_418070.6	-	8.8	3.5	51.9	0.45	7.7	24.1	2.3	2	0	0	2	2	2	0	Surf_Exclu_PgrA: SEC10/PgrA surface exclusion domain
TIGR03207	TIGR03207	NP_418608.6	-	7e-08	29.5	0.0	1.1e-07	28.9	0.0	1.2	1	0	0	1	1	1	1	cyc_hxne_CoA_dh: cyclohexanecarboxyl-CoA dehydrogenase
TIGR04301	TIGR04301	NP_418541.2	-	1.9e-124	414.4	0.0	2.6e-124	414.0	0.0	1.0	1	0	0	1	1	1	1	ODC_inducible: ornithine decarboxylase SpeF
TIGR04318	TIGR04318	NP_418541.2	-	1.1e-109	365.7	0.0	1.5e-109	365.2	0.0	1.1	1	0	0	1	1	1	1	lacto_ODC_hypo: putative ornithine decarboxylase
TIGR00858	TIGR00858	NP_418541.2	-	0.0056	13.4	0.0	0.011	12.4	0.0	1.4	1	0	0	1	1	1	1	bioF: 8-amino-7-oxononanoate synthase
TIGR01825	TIGR01825	NP_418541.2	-	0.029	11.0	0.0	0.047	10.3	0.0	1.2	1	0	0	1	1	1	0	gly_Cac_T_rel: putative pyridoxal phosphate-dependent acyltransferase
TIGR01247	TIGR01247	NP_417942.6	-	9e-11	39.9	17.2	1.5e-10	39.1	17.2	1.3	1	0	0	1	1	1	1	drrB: daunorubicin resistance ABC transporter membrane protein
TIGR00025	TIGR00025	NP_417942.6	-	2.8e-08	31.5	16.9	4.8e-08	30.8	16.9	1.3	1	0	0	1	1	1	1	Mtu_efflux: ABC transporter efflux protein, DrrB family
TIGR01291	TIGR01291	NP_417942.6	-	8.4e-07	26.7	8.1	1.3e-06	26.1	8.1	1.2	1	0	0	1	1	1	1	nodJ: ABC-2 type transporter, NodJ family
TIGR03518	TIGR03518	NP_417942.6	-	0.0021	16.1	7.7	0.0044	15.0	7.7	1.5	1	0	0	1	1	1	1	ABC_perm_GldF: gliding motility-associated ABC transporter permease protein GldF
TIGR03061	TIGR03061	NP_417942.6	-	0.005	14.5	0.0	0.011	13.4	0.0	1.5	1	1	0	1	1	1	1	pip_yhgE_Nterm: YhgE/Pip N-terminal domain
TIGR00254	TIGR00254	NP_417986.4	-	3.6e-06	24.8	0.0	6.9e-05	20.6	0.0	2.4	2	1	0	2	2	2	1	GGDEF: diguanylate cyclase (GGDEF) domain
TIGR01386	TIGR01386	NP_417986.4	-	5.8e-06	23.5	4.5	5.8e-06	23.5	4.5	2.8	2	1	1	3	3	3	1	cztS_silS_copS: heavy metal sensor kinase
TIGR00348	TIGR00348	NP_418770.2	-	2.6e-19	67.1	13.0	7.1e-14	49.2	0.1	3.6	2	1	1	3	3	3	2	hsdR: type I site-specific deoxyribonuclease, HsdR family
TIGR04095	TIGR04095	NP_418770.2	-	2.9e-16	57.4	0.3	2.9e-16	57.4	0.3	1.9	2	1	0	2	2	2	1	dnd_restrict_1: DNA phosphorothioation system restriction enzyme
TIGR02782	TIGR02782	NP_418770.2	-	0.012	12.9	0.0	0.025	11.8	0.0	1.4	1	0	0	1	1	1	0	TrbB_P: P-type conjugative transfer ATPase TrbB
TIGR00166	TIGR00166	NP_418621.5	-	2.7e-39	131.3	0.1	3.3e-39	131.0	0.1	1.1	1	0	0	1	1	1	1	S6: ribosomal protein bS6
TIGR03122	TIGR03122	NP_417679.2	-	3e-10	37.7	9.7	6.1e-10	36.7	9.7	1.4	1	0	0	1	1	1	1	one_C_dehyd_C: formylmethanofuran dehydrogenase subunit C
TIGR02151	TIGR02151	NP_417679.2	-	0.00044	17.2	1.4	0.0011	15.9	0.4	1.9	2	0	0	2	2	2	1	IPP_isom_2: isopentenyl-diphosphate delta-isomerase, type 2
TIGR02800	TIGR02800	NP_418144.3	-	0.00051	17.0	0.0	0.0042	14.0	0.0	2.4	3	1	0	3	3	3	1	propeller_TolB: Tol-Pal system beta propeller repeat protein TolB
TIGR00792	TIGR00792	NP_418544.2	-	4.7e-174	577.1	32.3	5.6e-174	576.8	32.3	1.0	1	0	0	1	1	1	1	gph: sugar (Glycoside-Pentoside-Hexuronide) transporter
TIGR02227	TIGR02227	WP_000002541.1	-	6.9e-45	150.8	0.0	4.1e-43	145.0	0.0	2.2	1	1	0	1	1	1	1	sigpep_I_bact: signal peptidase I
TIGR02754	TIGR02754	WP_000002541.1	-	3.2e-09	35.1	0.0	0.00013	20.4	0.0	3.2	2	1	0	2	2	2	2	sod_Ni_protease: nickel-type superoxide dismutase maturation protease
TIGR02771	TIGR02771	WP_000002541.1	-	1.4e-08	32.5	0.0	9.1e-06	23.3	0.0	2.9	2	1	0	2	2	2	2	TraF_Ti: conjugative transfer signal peptidase TraF
TIGR02228	TIGR02228	WP_000002541.1	-	0.00027	18.8	1.4	0.0067	14.3	0.5	3.0	3	1	0	3	3	3	1	sigpep_I_arch: signal peptidase I
TIGR01619	TIGR01619	WP_000002953.1	-	6.9e-05	20.7	0.9	0.00016	19.5	0.9	1.5	1	1	0	1	1	1	1	hyp_HI0040: TIGR01619 family protein
TIGR00499	TIGR00499	WP_000003071.1	-	1.2e-239	793.9	0.2	1.4e-239	793.7	0.2	1.0	1	0	0	1	1	1	1	lysS_bact: lysine--tRNA ligase
TIGR00462	TIGR00462	WP_000003071.1	-	1.5e-70	236.0	0.0	1.9e-70	235.7	0.0	1.1	1	0	0	1	1	1	1	genX: EF-P lysine aminoacylase GenX
TIGR00458	TIGR00458	WP_000003071.1	-	7.9e-50	168.0	0.3	2e-49	166.7	0.3	1.5	1	1	0	1	1	1	1	aspS_nondisc: aspartate--tRNA(Asn) ligase
TIGR00459	TIGR00459	WP_000003071.1	-	8e-49	164.4	0.8	2.1e-34	116.8	0.1	2.1	2	0	0	2	2	2	2	aspS_bact: aspartate--tRNA ligase
TIGR00457	TIGR00457	WP_000003071.1	-	4.1e-32	109.5	0.0	5.5e-32	109.1	0.0	1.1	1	0	0	1	1	1	1	asnS: asparagine--tRNA ligase
TIGR02367	TIGR02367	WP_000003071.1	-	1.8e-06	25.4	0.2	2.3e-05	21.8	0.1	2.4	2	1	0	2	2	2	1	PylS_Cterm: pyrrolysine--tRNA ligase, C-terminal region
TIGR00468	TIGR00468	WP_000003071.1	-	2.2e-05	21.8	0.2	0.0096	13.1	0.0	2.5	2	0	0	2	2	2	2	pheS: phenylalanine--tRNA ligase, alpha subunit
TIGR00048	TIGR00048	WP_000003317.1	-	2.1e-179	593.9	0.0	2.4e-179	593.7	0.0	1.0	1	0	0	1	1	1	1	rRNA_mod_RlmN: 23S rRNA (adenine(2503)-C(2))-methyltransferase
TIGR04432	TIGR04432	WP_000003317.1	-	6.5e-65	217.6	0.0	8.1e-65	217.3	0.0	1.0	1	0	0	1	1	1	1	rSAM_Cfr: 23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr
TIGR04038	TIGR04038	WP_000003317.1	-	2.7e-07	28.5	0.0	5.8e-07	27.4	0.0	1.5	1	1	0	1	1	1	1	tatD_link_rSAM: radical SAM protein, TatD family-associated
TIGR04163	TIGR04163	WP_000003317.1	-	2.8e-05	21.0	0.0	6.2e-05	19.9	0.0	1.5	1	1	0	1	1	1	1	rSAM_cobopep: peptide-modifying radical SAM enzyme CbpB
TIGR03977	TIGR03977	WP_000003317.1	-	0.00058	16.8	0.0	0.001	16.0	0.0	1.3	1	0	0	1	1	1	1	rSAM_pair_HxsC: His-Xaa-Ser system radical SAM maturase HxsC
TIGR03904	TIGR03904	WP_000003317.1	-	0.0017	14.9	0.1	0.25	7.7	0.0	2.1	2	0	0	2	2	2	2	SAM_YgiQ: uncharacterized radical SAM protein YgiQ
TIGR03974	TIGR03974	WP_000003317.1	-	0.011	12.5	0.0	0.013	12.3	0.0	1.2	1	0	0	1	1	1	0	rSAM_six_Cys: SCIFF radical SAM maturase
TIGR03551	TIGR03551	WP_000003317.1	-	0.022	11.6	0.1	0.05	10.4	0.1	1.5	1	1	0	1	1	1	0	F420_cofH: 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase, CofH subunit
TIGR02495	TIGR02495	WP_000003317.1	-	0.026	11.8	0.7	0.076	10.3	0.7	1.8	1	1	0	1	1	1	0	NrdG2: anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR03963	TIGR03963	WP_000003317.1	-	0.026	12.1	0.0	0.044	11.4	0.0	1.3	1	0	0	1	1	1	0	rSAM_QueE_Clost: putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR04043	TIGR04043	WP_000003317.1	-	0.027	11.4	0.0	0.052	10.5	0.0	1.4	1	0	0	1	1	1	0	rSAM_MSMEG_0568: radical SAM protein, MSMEG_0568 family
TIGR04349	TIGR04349	WP_000003317.1	-	0.028	12.1	0.1	0.072	10.7	0.1	1.7	1	1	0	1	1	1	0	rSAM_QueE_gams: putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR04013	TIGR04013	WP_000003317.1	-	0.039	10.7	0.0	0.48	7.1	0.0	2.1	2	0	0	2	2	2	0	B12_SAM_MJ_1487: B12-binding domain/radical SAM domain protein, MJ_1487 family
TIGR00809	TIGR00809	WP_000003377.1	-	2.1e-71	236.4	0.1	2.5e-71	236.2	0.1	1.0	1	0	0	1	1	1	1	secB: protein-export chaperone SecB
TIGR00140	TIGR00140	WP_000003671.1	-	3.2e-61	203.7	0.0	4.3e-61	203.3	0.0	1.2	1	0	0	1	1	1	1	hupD: hydrogenase expression/formation protein
TIGR00072	TIGR00072	WP_000003671.1	-	1.5e-43	146.3	0.0	1.8e-43	146.0	0.0	1.1	1	0	0	1	1	1	1	hydrog_prot: hydrogenase maturation protease
TIGR00130	TIGR00130	WP_000003671.1	-	7.1e-16	56.6	0.0	8.6e-16	56.3	0.0	1.1	1	0	0	1	1	1	1	frhD: coenzyme F420-reducing hydrogenase, FrhD protein
TIGR00142	TIGR00142	WP_000003671.1	-	4.8e-12	43.8	0.0	7e-12	43.3	0.0	1.2	1	0	0	1	1	1	1	hycI: hydrogenase maturation peptidase HycI
TIGR00759	TIGR00759	WP_000003820.1	-	0	1645.8	0.3	0	1645.6	0.3	1.0	1	0	0	1	1	1	1	aceE: pyruvate dehydrogenase (acetyl-transferring), homodimeric type
TIGR03186	TIGR03186	WP_000003820.1	-	0	1234.3	0.0	0	1234.0	0.0	1.0	1	0	0	1	1	1	1	AKGDH_not_PDH: alpha-ketoglutarate dehydrogenase
TIGR00232	TIGR00232	WP_000003820.1	-	2.9e-19	66.8	0.0	3.5e-09	33.5	0.0	3.2	3	0	0	3	3	3	3	tktlase_bact: transketolase
TIGR00460	TIGR00460	WP_000004473.1	-	6.4e-127	421.0	0.0	7.1e-127	420.8	0.0	1.0	1	0	0	1	1	1	1	fmt: methionyl-tRNA formyltransferase
TIGR00639	TIGR00639	WP_000004473.1	-	4.4e-14	50.4	0.0	6.6e-14	49.8	0.0	1.2	1	0	0	1	1	1	1	PurN: phosphoribosylglycinamide formyltransferase
TIGR00655	TIGR00655	WP_000004473.1	-	3.6e-06	24.8	0.0	5.3e-06	24.2	0.0	1.2	1	0	0	1	1	1	1	PurU: formyltetrahydrofolate deformylase
TIGR00377	TIGR00377	WP_000004488.1	-	2.4e-05	22.1	0.0	3.2e-05	21.8	0.0	1.2	1	0	0	1	1	1	1	ant_ant_sig: anti-anti-sigma factor
TIGR02886	TIGR02886	WP_000004488.1	-	0.025	12.6	0.1	0.043	11.8	0.1	1.4	1	1	0	1	1	1	0	spore_II_AA: anti-sigma F factor antagonist
TIGR00815	TIGR00815	WP_000004488.1	-	0.038	10.4	0.0	0.038	10.4	0.0	1.0	1	0	0	1	1	1	0	sulP: sulfate permease
TIGR00900	TIGR00900	WP_000004616.1	-	6.9e-11	40.0	26.6	6.9e-11	40.0	26.6	1.4	1	1	0	1	1	1	1	2A0121: H+ Antiporter protein
TIGR00880	TIGR00880	WP_000004616.1	-	5.9e-05	21.2	10.9	5.9e-05	21.2	10.9	4.1	2	2	2	4	4	4	2	2_A_01_02: multidrug resistance protein
TIGR00115	TIGR00115	WP_000004655.1	-	9.6e-05	19.3	0.0	0.0009	16.1	0.0	1.9	2	0	0	2	2	2	2	tig: trigger factor
TIGR00462	TIGR00462	WP_000004771.1	-	9e-133	440.3	0.1	1e-132	440.2	0.1	1.0	1	0	0	1	1	1	1	genX: EF-P lysine aminoacylase GenX
TIGR00499	TIGR00499	WP_000004771.1	-	8e-64	214.0	0.1	1.4e-61	206.6	0.1	2.0	1	1	0	1	1	1	1	lysS_bact: lysine--tRNA ligase
TIGR00459	TIGR00459	WP_000004771.1	-	8e-27	91.7	0.1	1e-15	55.1	0.1	2.0	2	0	0	2	2	2	2	aspS_bact: aspartate--tRNA ligase
TIGR00458	TIGR00458	WP_000004771.1	-	2.4e-12	44.5	0.0	4.2e-12	43.7	0.0	1.3	1	1	0	1	1	1	1	aspS_nondisc: aspartate--tRNA(Asn) ligase
TIGR00457	TIGR00457	WP_000004771.1	-	1.6e-09	35.0	0.0	2e-08	31.4	0.0	2.0	1	1	0	1	1	1	1	asnS: asparagine--tRNA ligase
TIGR02367	TIGR02367	WP_000004771.1	-	0.00022	18.6	0.1	0.0038	14.6	0.0	2.5	2	1	0	2	2	2	1	PylS_Cterm: pyrrolysine--tRNA ligase, C-terminal region
TIGR03026	TIGR03026	WP_000006621.1	-	2.1e-119	396.9	0.0	2.5e-119	396.7	0.0	1.0	1	0	0	1	1	1	1	NDP-sugDHase: nucleotide sugar dehydrogenase
TIGR00745	TIGR00745	WP_000006621.1	-	0.00058	17.2	0.2	0.0031	14.8	0.0	2.3	3	0	0	3	3	3	1	apbA_panE: 2-dehydropantoate 2-reductase
TIGR00872	TIGR00872	WP_000006621.1	-	0.019	12.2	0.0	0.045	10.9	0.0	1.5	2	0	0	2	2	2	0	gnd_rel: 6-phosphogluconate dehydrogenase (decarboxylating)
TIGR01692	TIGR01692	WP_000006621.1	-	0.025	11.9	0.1	0.42	7.8	0.1	2.2	1	1	0	1	1	1	0	HIBADH: 3-hydroxyisobutyrate dehydrogenase
TIGR00204	TIGR00204	WP_000006797.1	-	0	1080.2	0.0	0	1080.0	0.0	1.0	1	0	0	1	1	1	1	dxs: 1-deoxy-D-xylulose-5-phosphate synthase
TIGR00232	TIGR00232	WP_000006797.1	-	2.5e-16	57.1	0.0	2.7e-11	40.5	0.0	2.9	3	0	0	3	3	3	2	tktlase_bact: transketolase
TIGR03181	TIGR03181	WP_000006797.1	-	1.4e-09	35.3	0.0	3.4e-09	34.0	0.0	1.7	2	0	0	2	2	2	1	PDH_E1_alph_x: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03182	TIGR03182	WP_000006797.1	-	6.2e-08	29.9	0.0	2.5e-07	27.9	0.0	1.8	2	0	0	2	2	2	1	PDH_E1_alph_y: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03336	TIGR03336	WP_000006797.1	-	0.0013	15.1	1.4	0.6	6.3	0.4	3.1	3	0	0	3	3	3	2	IOR_alpha: indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR03178	TIGR03178	WP_000006900.1	-	4.4e-204	676.2	0.0	5.1e-204	676.0	0.0	1.0	1	0	0	1	1	1	1	allantoinase: allantoinase
TIGR02033	TIGR02033	WP_000006900.1	-	1.5e-83	279.2	0.0	1.8e-83	278.9	0.0	1.0	1	0	0	1	1	1	1	D-hydantoinase: dihydropyrimidinase
TIGR00857	TIGR00857	WP_000006900.1	-	1.4e-81	272.5	0.0	1.7e-81	272.3	0.0	1.0	1	0	0	1	1	1	1	pyrC_multi: dihydroorotase, multifunctional complex type
TIGR02318	TIGR02318	WP_000006900.1	-	8e-16	55.9	0.3	1.9e-07	28.3	0.2	2.3	2	0	0	2	2	2	2	phosphono_phnM: phosphonate metabolism protein PhnM
TIGR01178	TIGR01178	WP_000006900.1	-	1.1e-14	51.8	0.1	1.7e-08	31.3	0.1	2.1	2	0	0	2	2	2	2	ade: adenine deaminase
TIGR03583	TIGR03583	WP_000006900.1	-	1.7e-13	48.3	0.1	6.4e-08	30.0	0.1	2.4	3	0	0	3	3	3	2	EF_0837: putative amidohydrolase, EF_0837/AHA_3915 family
TIGR01224	TIGR01224	WP_000006900.1	-	3.2e-13	47.2	1.3	1.1e-06	25.7	0.2	3.1	3	0	0	3	3	3	3	hutI: imidazolonepropionase
TIGR01975	TIGR01975	WP_000006900.1	-	2.7e-10	37.9	0.1	0.00023	18.4	0.6	2.2	2	0	0	2	2	2	2	isoAsp_dipep: beta-aspartyl peptidase
TIGR03121	TIGR03121	WP_000006900.1	-	3.8e-10	36.6	1.6	6.5e-08	29.2	1.2	2.4	3	0	0	3	3	3	2	one_C_dehyd_A: formylmethanofuran dehydrogenase subunit A
TIGR03314	TIGR03314	WP_000006900.1	-	5.8e-06	23.3	0.3	1.3e-05	22.2	0.2	1.6	2	0	0	2	2	2	1	Se_ssnA: putative selenium metabolism protein SsnA
TIGR02967	TIGR02967	WP_000006900.1	-	6.9e-05	19.9	0.1	0.027	11.4	0.1	2.1	2	0	0	2	2	2	2	guan_deamin: guanine deaminase
TIGR00221	TIGR00221	WP_000006900.1	-	0.00016	18.7	0.0	0.12	9.2	0.0	2.2	2	0	0	2	2	2	2	nagA: N-acetylglucosamine-6-phosphate deacetylase
TIGR02022	TIGR02022	WP_000006900.1	-	0.0012	15.6	0.1	0.096	9.3	0.1	2.2	2	0	0	2	2	2	1	hutF: formiminoglutamate deiminase
TIGR01792	TIGR01792	WP_000006900.1	-	0.017	11.8	3.3	0.036	10.7	3.3	1.5	1	1	0	1	1	1	0	urease_alph: urease, alpha subunit
TIGR01389	TIGR01389	WP_000007101.1	-	2.2e-21	73.9	0.1	1.2e-17	61.6	0.1	2.0	2	0	0	2	2	2	2	recQ: ATP-dependent DNA helicase RecQ
TIGR04121	TIGR04121	WP_000007101.1	-	4e-18	62.5	0.9	9.6e-18	61.2	0.9	1.5	1	1	0	1	1	1	1	DEXH_lig_assoc: DEXH box helicase, DNA ligase-associated
TIGR00614	TIGR00614	WP_000007101.1	-	4.5e-16	56.6	0.0	3.9e-12	43.6	0.0	2.1	2	0	0	2	2	2	2	recQ_fam: ATP-dependent DNA helicase, RecQ family
TIGR03817	TIGR03817	WP_000007101.1	-	1.5e-11	41.2	0.3	3.5e-09	33.4	0.3	2.1	1	1	0	1	1	1	1	DECH_helic: helicase/secretion neighborhood putative DEAH-box helicase
TIGR01054	TIGR01054	WP_000007101.1	-	3.8e-09	32.6	0.0	0.00013	17.6	0.1	2.7	1	1	2	3	3	3	2	rgy: reverse gyrase
TIGR00631	TIGR00631	WP_000007101.1	-	1.4e-06	24.8	0.2	5.6e-06	22.8	0.1	1.8	2	0	0	2	2	2	1	uvrb: excinuclease ABC subunit B
TIGR01587	TIGR01587	WP_000007101.1	-	1.6e-05	22.1	0.2	6e-05	20.3	0.1	1.8	2	0	0	2	2	2	1	cas3_core: CRISPR-associated helicase Cas3
TIGR01970	TIGR01970	WP_000007101.1	-	0.00037	16.9	3.7	0.001	15.4	3.7	1.7	1	1	0	1	1	1	1	DEAH_box_HrpB: ATP-dependent helicase HrpB
TIGR00643	TIGR00643	WP_000007101.1	-	0.00048	16.9	0.1	0.0049	13.6	0.1	2.0	1	1	0	1	1	1	1	recG: ATP-dependent DNA helicase RecG
TIGR04095	TIGR04095	WP_000007101.1	-	0.00097	16.2	0.0	0.12	9.2	0.0	2.4	2	2	0	2	2	2	2	dnd_restrict_1: DNA phosphorothioation system restriction enzyme
TIGR00595	TIGR00595	WP_000007101.1	-	0.015	11.9	0.0	0.029	10.9	0.0	1.4	1	0	0	1	1	1	0	priA: primosomal protein N'
TIGR03740	TIGR03740	WP_000007101.1	-	0.026	12.1	0.0	0.043	11.4	0.0	1.2	1	0	0	1	1	1	0	galliderm_ABC: lantibiotic protection ABC transporter, ATP-binding subunit
TIGR00676	TIGR00676	WP_000007523.1	-	5.4e-107	355.2	0.0	6.2e-107	355.0	0.0	1.0	1	0	0	1	1	1	1	fadh2: methylenetetrahydrofolate reductase [NAD(P)H]
TIGR00677	TIGR00677	WP_000007523.1	-	2.4e-68	228.4	0.0	3.1e-68	228.1	0.0	1.0	1	0	0	1	1	1	1	fadh2_euk: methylenetetrahydrofolate reductase
TIGR00739	TIGR00739	WP_000007629.1	-	2.5e-35	118.4	0.2	3e-35	118.2	0.2	1.1	1	0	0	1	1	1	1	yajC: preprotein translocase, YajC subunit
TIGR00996	TIGR00996	WP_000007629.1	-	0.011	12.9	0.1	0.014	12.6	0.1	1.1	1	0	0	1	1	1	0	Mtu_fam_mce: virulence factor Mce family protein
TIGR00069	TIGR00069	WP_000009594.1	-	7.5e-162	537.0	1.6	8.6e-162	536.8	1.6	1.0	1	0	0	1	1	1	1	hisD: histidinol dehydrogenase
TIGR01985	TIGR01985	WP_000009594.1	-	0.12	10.8	5.8	1.2	7.6	0.1	2.8	2	1	1	3	3	3	0	phasin_2: phasin
TIGR00466	TIGR00466	WP_000011603.1	-	1.1e-138	458.3	0.0	1.3e-138	458.2	0.0	1.0	1	0	0	1	1	1	1	kdsB: 3-deoxy-D-manno-octulosonate cytidylyltransferase
TIGR03584	TIGR03584	WP_000011603.1	-	7.4e-13	46.6	0.1	1.4e-12	45.7	0.1	1.5	2	0	0	2	2	2	1	PseF: pseudaminic acid cytidylyltransferase
TIGR01173	TIGR01173	WP_000011603.1	-	1.8e-10	38.2	0.1	2.4e-10	37.8	0.1	1.1	1	0	0	1	1	1	1	glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
TIGR02665	TIGR02665	WP_000011603.1	-	1.2e-06	26.7	0.1	1.7e-06	26.2	0.1	1.2	1	0	0	1	1	1	1	molyb_mobA: molybdenum cofactor guanylyltransferase
TIGR00454	TIGR00454	WP_000011603.1	-	1.6e-06	26.1	0.1	2.2e-06	25.6	0.1	1.2	1	0	0	1	1	1	1	TIGR00454: TIGR00454 family protein
TIGR03310	TIGR03310	WP_000011603.1	-	1.8e-06	26.0	0.0	3.3e-06	25.1	0.0	1.5	1	0	0	1	1	1	1	matur_MocA_YgfJ: molybdenum cofactor cytidylyltransferase
TIGR03992	TIGR03992	WP_000011603.1	-	1.7e-05	21.8	0.0	3.3e-05	20.9	0.1	1.4	2	0	0	2	2	2	1	Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
TIGR00453	TIGR00453	WP_000011603.1	-	0.00024	18.6	0.9	0.00039	17.9	0.9	1.4	2	0	0	2	2	2	1	ispD: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
TIGR03552	TIGR03552	WP_000011603.1	-	0.00024	18.7	0.8	0.0033	15.0	0.5	2.1	2	0	0	2	2	2	1	F420_cofC: 2-phospho-L-lactate guanylyltransferase
TIGR04003	TIGR04003	WP_000011603.1	-	0.011	12.8	0.1	0.016	12.3	0.1	1.2	1	0	0	1	1	1	0	rSAM_BssD: [benzylsuccinate synthase]-activating enzyme
TIGR02152	TIGR02152	WP_000012001.1	-	4.1e-24	83.4	0.0	1.4e-23	81.6	0.0	1.7	1	1	0	1	1	1	1	D_ribokin_bact: ribokinase
TIGR04382	TIGR04382	WP_000012001.1	-	4.3e-20	70.2	0.1	1.3e-13	48.8	0.0	2.1	2	0	0	2	2	2	2	myo_inos_iolC_N: 5-dehydro-2-deoxygluconokinase
TIGR03828	TIGR03828	WP_000012001.1	-	2.1e-17	61.1	0.0	3.4e-17	60.4	0.0	1.4	1	1	0	1	1	1	1	pfkB: 1-phosphofructokinase
TIGR03168	TIGR03168	WP_000012001.1	-	3.4e-17	60.3	0.0	7.8e-17	59.1	0.0	1.5	1	1	0	1	1	1	1	1-PFK: hexose kinase, 1-phosphofructokinase family
TIGR02198	TIGR02198	WP_000012001.1	-	5.8e-12	43.3	0.2	1.3e-10	38.9	0.0	2.1	2	0	0	2	2	2	1	rfaE_dom_I: bifunctional protein RfaE, domain I
TIGR00658	TIGR00658	WP_000012931.1	-	2.7e-141	468.0	0.0	3.1e-141	467.9	0.0	1.0	1	0	0	1	1	1	1	orni_carb_tr: ornithine carbamoyltransferase
