#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR00384	TIGR00384	WP_000023913.1	-	1.7e-05	22.4	0.5	0.018	12.4	0.1	2.5	2	0	0	2	2	2	2	dhsB: succinate dehydrogenase and fumarate reductase iron-sulfur protein
TIGR03290	TIGR03290	WP_000023913.1	-	7.7e-05	20.7	8.5	0.0013	16.7	8.5	2.5	1	1	0	1	1	1	1	CoB_CoM_SS_C: CoB--CoM heterodisulfide reductase, subunit C
TIGR01971	TIGR01971	WP_000023913.1	-	0.00033	18.2	2.9	0.017	12.7	0.2	2.4	2	0	0	2	2	2	1	NuoI: NADH-quinone oxidoreductase, chain I
TIGR01945	TIGR01945	WP_000023913.1	-	0.00095	15.7	3.3	0.012	12.1	0.3	2.3	2	0	0	2	2	2	1	rnfC: electron transport complex, RnfABCDGE type, C subunit
TIGR04395	TIGR04395	WP_000023913.1	-	0.0031	14.8	1.9	0.36	8.0	0.1	2.4	2	0	0	2	2	2	2	cutC_activ_rSAM: choline TMA-lyase-activating enzyme
TIGR00402	TIGR00402	WP_000023913.1	-	0.0056	14.6	3.6	0.33	8.8	0.2	2.5	3	0	0	3	3	2	2	napF: ferredoxin-type protein NapF
TIGR02163	TIGR02163	WP_000023913.1	-	0.05	11.1	1.6	3.1	5.2	0.0	2.2	2	0	0	2	2	2	0	napH_: ferredoxin-type protein, NapH/MauN family
TIGR02700	TIGR02700	WP_000023913.1	-	0.057	10.6	2.8	0.15	9.2	0.2	2.4	2	0	0	2	2	2	0	flavo_MJ0208: archaeoflavoprotein, MJ0208 family
TIGR02910	TIGR02910	WP_000023913.1	-	0.068	10.3	1.5	1.7	5.8	0.2	2.3	2	0	0	2	2	2	0	sulfite_red_A: sulfite reductase, subunit A
TIGR02936	TIGR02936	WP_000023913.1	-	0.11	10.6	6.9	0.36	9.0	0.3	3.0	3	0	0	3	3	3	0	fdxN_nitrog: ferredoxin III, nif-specific
TIGR01944	TIGR01944	WP_000023913.1	-	0.12	9.9	3.3	0.88	7.1	0.2	2.4	2	0	0	2	2	2	0	rnfB: electron transport complex, RnfABCDGE type, B subunit
TIGR02179	TIGR02179	WP_000023913.1	-	0.22	9.6	4.8	0.87	7.7	0.4	2.4	2	0	0	2	2	2	0	PorD_KorD: 2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
TIGR02066	TIGR02066	WP_000023913.1	-	0.58	7.1	6.0	0.12	9.3	0.1	2.3	3	0	0	3	3	3	0	dsrB: sulfite reductase, dissimilatory-type beta subunit
TIGR04105	TIGR04105	WP_000023913.1	-	0.66	6.5	7.4	0.028	11.1	0.5	1.9	2	0	0	2	2	2	0	FeFe_hydrog_B1: [FeFe] hydrogenase, group B1/B3
TIGR02512	TIGR02512	WP_000023913.1	-	0.86	6.3	7.1	0.47	7.2	1.6	2.1	1	1	1	2	2	2	0	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR02181	TIGR02181	WP_000024392.1	-	2.3e-37	125.0	0.0	2.6e-37	124.9	0.0	1.0	1	0	0	1	1	1	1	GRX_bact: glutaredoxin 3
TIGR02190	TIGR02190	WP_000024392.1	-	2.2e-20	70.3	0.0	2.5e-20	70.2	0.0	1.1	1	0	0	1	1	1	1	GlrX-dom: glutaredoxin-family domain
TIGR02196	TIGR02196	WP_000024392.1	-	6e-19	66.3	0.0	6.6e-19	66.2	0.0	1.0	1	0	0	1	1	1	1	GlrX_YruB: glutaredoxin-like protein, YruB-family
TIGR02180	TIGR02180	WP_000024392.1	-	6.3e-19	66.0	0.0	7.5e-19	65.7	0.0	1.1	1	0	0	1	1	1	1	GRX_euk: glutaredoxin
TIGR02183	TIGR02183	WP_000024392.1	-	1.1e-12	45.9	0.1	2.1e-12	45.0	0.1	1.4	1	1	0	1	1	1	1	GRXA: glutaredoxin, GrxA family
TIGR02189	TIGR02189	WP_000024392.1	-	4.3e-11	40.6	0.0	4.6e-11	40.5	0.0	1.0	1	0	0	1	1	1	1	GlrX-like_plant: glutaredoxin-like family
TIGR02194	TIGR02194	WP_000024392.1	-	1.7e-09	35.8	0.0	2e-09	35.5	0.0	1.1	1	0	0	1	1	1	1	GlrX_NrdH: glutaredoxin-like protein NrdH
TIGR00365	TIGR00365	WP_000024392.1	-	4.1e-09	34.4	0.0	4.7e-09	34.3	0.0	1.0	1	0	0	1	1	1	1	TIGR00365: monothiol glutaredoxin, Grx4 family
TIGR02200	TIGR02200	WP_000024392.1	-	4.6e-08	31.4	0.0	5.8e-08	31.0	0.0	1.1	1	0	0	1	1	1	1	GlrX_actino: glutaredoxin-like protein
TIGR00411	TIGR00411	WP_000024392.1	-	0.00013	19.9	0.0	0.00018	19.5	0.0	1.2	1	0	0	1	1	1	1	redox_disulf_1: redox-active disulfide protein 1
TIGR01617	TIGR01617	WP_000024392.1	-	0.0025	16.1	0.0	0.0029	15.8	0.0	1.1	1	0	0	1	1	1	1	arsC_related: transcriptional regulator, Spx/MgsR family
TIGR02187	TIGR02187	WP_000024392.1	-	0.016	12.9	0.0	0.018	12.8	0.0	1.1	1	0	0	1	1	1	0	GlrX_arch: glutaredoxin-like domain protein
TIGR02182	TIGR02182	WP_000024392.1	-	0.019	12.7	0.0	0.019	12.7	0.0	1.1	1	0	0	1	1	1	0	GRXB: glutaredoxin, GrxB family
TIGR02738	TIGR02738	WP_000024392.1	-	0.034	11.8	0.0	0.043	11.5	0.0	1.2	1	0	0	1	1	1	0	TrbB: type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB
TIGR00242	TIGR00242	WP_000024730.1	-	0.025	12.5	0.0	0.04	11.8	0.0	1.4	1	0	0	1	1	1	0	TIGR00242: division/cell wall cluster transcriptional repressor MraZ
TIGR00915	TIGR00915	WP_000024852.1	-	0	1698.5	29.7	0	1698.3	29.7	1.0	1	0	0	1	1	1	1	2A0602: RND transporter, hydrophobe/amphiphile efflux-1 (HAE1) family
TIGR00914	TIGR00914	WP_000024852.1	-	2.7e-95	318.0	20.1	3.7e-95	317.6	20.1	1.0	1	0	0	1	1	1	1	2A0601: heavy metal efflux pump, CzcA family
TIGR00916	TIGR00916	WP_000024852.1	-	1.4e-15	55.5	25.3	1.8e-09	35.5	12.2	2.7	2	0	0	2	2	2	2	2A0604s01: protein-export membrane protein, SecD/SecF family
TIGR00966	TIGR00966	WP_000024852.1	-	2.3e-08	32.0	14.4	9.6e-05	20.2	7.4	2.5	2	0	0	2	2	2	2	3a0501s07: protein-export membrane protein SecF
TIGR01129	TIGR01129	WP_000024852.1	-	1.5e-07	28.9	7.3	1.5e-07	28.9	7.3	2.3	2	0	0	2	2	2	1	secD: protein-export membrane protein SecD
TIGR00921	TIGR00921	WP_000024852.1	-	0.00025	17.1	12.5	0.00025	17.1	12.5	2.3	2	0	0	2	2	2	2	2A067: efflux transporter, putative, hydrophobe/amphiphile efflux-3 (HAE3) family
TIGR00465	TIGR00465	WP_000024951.1	-	1.2e-151	502.0	0.2	1e-137	456.2	0.2	2.0	1	1	1	2	2	2	2	ilvC: ketol-acid reductoisomerase
TIGR00936	TIGR00936	WP_000024951.1	-	9.1e-05	19.4	0.3	0.00026	17.9	0.1	1.8	3	0	0	3	3	3	1	ahcY: adenosylhomocysteinase
TIGR01019	TIGR01019	WP_000025458.1	-	4.5e-146	483.6	16.5	5.1e-146	483.5	16.5	1.0	1	0	0	1	1	1	1	sucCoAalpha: succinate-CoA ligase, alpha subunit
TIGR02717	TIGR02717	WP_000025458.1	-	4.3e-21	73.1	3.5	5.4e-21	72.7	3.5	1.1	1	0	0	1	1	1	1	AcCoA-syn-alpha: acetyl coenzyme A synthetase (ADP forming), alpha domain
TIGR02275	TIGR02275	WP_000026788.1	-	2.9e-284	941.1	0.0	3.3e-284	941.0	0.0	1.0	1	0	0	1	1	1	1	DHB_AMP_lig: (2,3-dihydroxybenzoyl)adenylate synthase
TIGR03208	TIGR03208	WP_000026788.1	-	1.1e-67	226.9	0.0	1.3e-67	226.7	0.0	1.0	1	0	0	1	1	1	1	cyc_hxne_CoA_lg: cyclohexanecarboxylate-CoA ligase
TIGR01923	TIGR01923	WP_000026788.1	-	1.6e-54	183.4	0.0	1.9e-54	183.1	0.0	1.0	1	0	0	1	1	1	1	menE: O-succinylbenzoate-CoA ligase
TIGR01733	TIGR01733	WP_000026788.1	-	2.1e-49	166.3	0.0	2.7e-49	166.0	0.0	1.1	1	0	0	1	1	1	1	AA-adenyl-dom: amino acid adenylation domain
TIGR02262	TIGR02262	WP_000026788.1	-	3.6e-43	146.0	0.0	4.6e-43	145.6	0.0	1.0	1	0	0	1	1	1	1	benz_CoA_lig: benzoate-CoA ligase family
TIGR03205	TIGR03205	WP_000026788.1	-	7.5e-39	131.5	0.0	3.3e-37	126.0	0.0	2.1	1	1	0	1	1	1	1	pimA: dicarboxylate--CoA ligase PimA
TIGR02188	TIGR02188	WP_000026788.1	-	1.6e-35	120.4	0.0	2.1e-34	116.7	0.0	2.0	1	1	0	1	1	1	1	Ac_CoA_lig_AcsA: acetate--CoA ligase
TIGR03098	TIGR03098	WP_000026788.1	-	6.3e-35	118.5	0.0	1.2e-34	117.6	0.0	1.4	1	1	0	1	1	1	1	ligase_PEP_1: acyl-CoA ligase (AMP-forming), exosortase A-associated
TIGR01734	TIGR01734	WP_000026788.1	-	2e-26	90.6	0.0	3.5e-26	89.8	0.0	1.3	1	0	0	1	1	1	1	D-ala-DACP-lig: D-alanine--poly(phosphoribitol) ligase, subunit 1
TIGR02316	TIGR02316	WP_000026788.1	-	1.7e-22	77.8	0.0	1.3e-16	58.3	0.0	2.1	2	0	0	2	2	2	2	propion_prpE: propionate--CoA ligase
TIGR01217	TIGR01217	WP_000026788.1	-	1e-11	41.7	0.0	2.4e-10	37.1	0.0	2.4	1	1	0	1	1	1	1	ac_ac_CoA_syn: acetoacetate-CoA ligase
TIGR03443	TIGR03443	WP_000026788.1	-	4.4e-09	32.2	0.0	0.0013	14.0	0.0	3.1	2	1	1	3	3	3	3	alpha_am_amid: L-aminoadipate-semialdehyde dehydrogenase
TIGR02372	TIGR02372	WP_000026788.1	-	0.00014	18.6	0.0	0.00044	17.0	0.0	1.7	2	0	0	2	2	2	1	4_coum_CoA_lig: 4-coumarate--CoA ligase
TIGR02155	TIGR02155	WP_000026788.1	-	0.014	11.8	0.0	0.025	11.1	0.0	1.3	1	0	0	1	1	1	0	PA_CoA_ligase: phenylacetate-CoA ligase
TIGR03005	TIGR03005	WP_000027205.1	-	5.5e-67	223.6	0.0	6.2e-67	223.4	0.0	1.0	1	0	0	1	1	1	1	ectoine_ehuA: ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA
TIGR00968	TIGR00968	WP_000027205.1	-	5.9e-57	190.9	0.0	6.5e-57	190.7	0.0	1.0	1	0	0	1	1	1	1	3a0106s01: sulfate ABC transporter, ATP-binding protein
TIGR00972	TIGR00972	WP_000027205.1	-	4.8e-56	187.8	0.0	5.5e-56	187.6	0.0	1.0	1	0	0	1	1	1	1	3a0107s01c2: phosphate ABC transporter, ATP-binding protein
TIGR02315	TIGR02315	WP_000027205.1	-	8.2e-56	187.1	0.0	1.2e-55	186.5	0.0	1.2	1	0	0	1	1	1	1	ABC_phnC: phosphonate ABC transporter, ATP-binding protein
TIGR03265	TIGR03265	WP_000027205.1	-	5.4e-55	185.0	0.1	6.3e-55	184.8	0.1	1.0	1	0	0	1	1	1	1	PhnT2: putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein
TIGR02673	TIGR02673	WP_000027205.1	-	2.3e-52	175.7	0.0	2.7e-52	175.5	0.0	1.0	1	0	0	1	1	1	1	FtsE: cell division ATP-binding protein FtsE
TIGR02982	TIGR02982	WP_000027205.1	-	2.4e-52	175.7	0.0	2.7e-52	175.5	0.0	1.0	1	0	0	1	1	1	1	heterocyst_DevA: ABC exporter ATP-binding subunit, DevA family
TIGR02314	TIGR02314	WP_000027205.1	-	2.7e-51	172.5	0.0	3e-51	172.4	0.0	1.0	1	0	0	1	1	1	1	ABC_MetN: D-methionine ABC transporter, ATP-binding protein
TIGR04521	TIGR04521	WP_000027205.1	-	1.1e-50	170.2	0.0	1.3e-50	170.1	0.0	1.0	1	0	0	1	1	1	1	ECF_ATPase_2: energy-coupling factor transporter ATPase
TIGR01186	TIGR01186	WP_000027205.1	-	3.5e-50	169.1	0.0	4.1e-50	168.8	0.0	1.0	1	0	0	1	1	1	1	proV: glycine betaine/L-proline transport ATP binding subunit
TIGR01188	TIGR01188	WP_000027205.1	-	1.1e-47	160.7	0.0	1.3e-47	160.5	0.0	1.0	1	0	0	1	1	1	1	drrA: daunorubicin resistance ABC transporter, ATP-binding protein
TIGR03258	TIGR03258	WP_000027205.1	-	7.2e-47	158.1	0.0	7.8e-47	158.0	0.0	1.0	1	0	0	1	1	1	1	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
TIGR01187	TIGR01187	WP_000027205.1	-	2.3e-46	156.3	0.0	2.7e-46	156.1	0.0	1.0	1	0	0	1	1	1	1	potA: polyamine ABC transporter, ATP-binding protein
TIGR03415	TIGR03415	WP_000027205.1	-	6.1e-46	155.0	0.0	7.1e-46	154.8	0.0	1.0	1	0	0	1	1	1	1	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein
TIGR03864	TIGR03864	WP_000027205.1	-	3.8e-45	152.1	0.0	4.6e-45	151.9	0.0	1.0	1	0	0	1	1	1	1	PQQ_ABC_ATP: ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR03608	TIGR03608	WP_000027205.1	-	1.2e-44	150.3	0.0	1.3e-44	150.1	0.0	1.0	1	0	0	1	1	1	1	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group
TIGR02769	TIGR02769	WP_000027205.1	-	3.1e-44	149.4	0.0	3.7e-44	149.2	0.0	1.0	1	0	0	1	1	1	1	nickel_nikE: nickel import ATP-binding protein NikE
TIGR02142	TIGR02142	WP_000027205.1	-	3e-43	146.4	0.0	3.6e-43	146.1	0.0	1.0	1	0	0	1	1	1	1	modC_ABC: molybdate ABC transporter, ATP-binding protein
TIGR01277	TIGR01277	WP_000027205.1	-	3.3e-43	145.7	0.1	3.9e-43	145.5	0.1	1.1	1	0	0	1	1	1	1	thiQ: thiamine ABC transporter, ATP-binding protein
TIGR04520	TIGR04520	WP_000027205.1	-	3.8e-43	145.8	0.0	4.8e-43	145.5	0.0	1.1	1	0	0	1	1	1	1	ECF_ATPase_1: energy-coupling factor transporter ATPase
TIGR02211	TIGR02211	WP_000027205.1	-	6.8e-43	144.7	0.0	8.3e-43	144.4	0.0	1.0	1	0	0	1	1	1	1	LolD_lipo_ex: lipoprotein releasing system, ATP-binding protein
TIGR03410	TIGR03410	WP_000027205.1	-	8e-42	141.2	0.0	9.3e-42	141.0	0.0	1.0	1	0	0	1	1	1	1	urea_trans_UrtE: urea ABC transporter, ATP-binding protein UrtE
TIGR01166	TIGR01166	WP_000027205.1	-	4.6e-41	138.3	0.0	5.5e-41	138.1	0.0	1.1	1	0	0	1	1	1	1	cbiO: cobalt ABC transporter, ATP-binding protein
TIGR03873	TIGR03873	WP_000027205.1	-	2.6e-35	119.9	0.0	3.1e-35	119.6	0.0	1.0	1	0	0	1	1	1	1	F420-0_ABC_ATP: proposed F420-0 ABC transporter, ATP-binding protein
TIGR04406	TIGR04406	WP_000027205.1	-	4.3e-35	119.1	0.0	4.7e-35	119.0	0.0	1.0	1	0	0	1	1	1	1	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR02857	TIGR02857	WP_000027205.1	-	5.4e-35	119.3	0.0	6e-35	119.1	0.0	1.0	1	0	0	1	1	1	1	CydD: thiol reductant ABC exporter, CydD subunit
TIGR01846	TIGR01846	WP_000027205.1	-	2.9e-34	116.3	0.0	3.7e-34	116.0	0.0	1.0	1	0	0	1	1	1	1	type_I_sec_HlyB: type I secretion system ATPase
TIGR03269	TIGR03269	WP_000027205.1	-	5.9e-34	115.4	0.0	4e-21	73.1	0.1	2.0	1	1	1	2	2	2	2	met_CoM_red_A2: methyl coenzyme M reductase system, component A2
TIGR03375	TIGR03375	WP_000027205.1	-	1.1e-33	114.4	0.1	2.1e-33	113.5	0.1	1.3	1	1	0	1	1	1	1	type_I_sec_LssB: type I secretion system ATPase
TIGR03797	TIGR03797	WP_000027205.1	-	2.8e-33	113.3	0.1	5.9e-33	112.2	0.1	1.4	1	1	0	1	1	1	1	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR02204	TIGR02204	WP_000027205.1	-	4.2e-33	112.8	0.0	6e-33	112.3	0.0	1.1	1	0	0	1	1	1	1	MsbA_rel: ABC transporter, permease/ATP-binding protein
TIGR02324	TIGR02324	WP_000027205.1	-	7.2e-33	111.9	0.0	8.9e-33	111.6	0.0	1.0	1	0	0	1	1	1	1	CP_lyasePhnL: phosphonate C-P lyase system protein PhnL
TIGR01184	TIGR01184	WP_000027205.1	-	1.3e-32	111.2	0.0	1.8e-32	110.7	0.0	1.2	1	0	0	1	1	1	1	ntrCD: nitrate ABC transporter, ATP-binding proteins C and D
TIGR02770	TIGR02770	WP_000027205.1	-	2.5e-32	110.1	0.0	2.8e-32	109.9	0.0	1.0	1	0	0	1	1	1	1	nickel_nikD: nickel import ATP-binding protein NikD
TIGR03771	TIGR03771	WP_000027205.1	-	7.8e-32	108.7	0.0	1.2e-31	108.1	0.0	1.2	1	0	0	1	1	1	1	anch_rpt_ABC: anchored repeat-type ABC transporter, ATP-binding subunit
TIGR03522	TIGR03522	WP_000027205.1	-	2.1e-30	104.2	0.0	2.5e-30	103.9	0.0	1.0	1	0	0	1	1	1	1	GldA_ABC_ATP: gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR03411	TIGR03411	WP_000027205.1	-	2.6e-30	103.8	0.0	3.2e-30	103.5	0.0	1.1	1	0	0	1	1	1	1	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
TIGR01288	TIGR01288	WP_000027205.1	-	2.6e-30	103.4	0.0	3.1e-30	103.2	0.0	1.0	1	0	0	1	1	1	1	nodI: nodulation ABC transporter NodI
TIGR02868	TIGR02868	WP_000027205.1	-	1.9e-29	100.7	0.0	2.5e-29	100.2	0.0	1.2	1	0	0	1	1	1	1	CydC: thiol reductant ABC exporter, CydC subunit
TIGR02203	TIGR02203	WP_000027205.1	-	3.5e-29	99.7	0.0	5.9e-29	98.9	0.0	1.3	1	1	0	1	1	1	1	MsbA_lipidA: lipid A export permease/ATP-binding protein MsbA
TIGR01842	TIGR01842	WP_000027205.1	-	2.6e-27	93.5	0.0	6.8e-27	92.1	0.0	1.5	1	1	0	1	1	1	1	type_I_sec_PrtD: type I secretion system ATPase
TIGR00958	TIGR00958	WP_000027205.1	-	1.7e-26	90.6	0.4	7.9e-26	88.5	0.4	1.8	1	1	0	1	1	1	1	3a01208: antigen peptide transporter 2
TIGR03796	TIGR03796	WP_000027205.1	-	1.8e-26	90.5	0.0	2.9e-26	89.8	0.0	1.3	1	1	0	1	1	1	1	NHLM_micro_ABC1: NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR01193	TIGR01193	WP_000027205.1	-	2.5e-26	90.3	0.0	3.1e-26	90.0	0.0	1.1	1	0	0	1	1	1	1	bacteriocin_ABC: ABC-type bacteriocin transporter
TIGR02323	TIGR02323	WP_000027205.1	-	3.7e-26	90.0	0.0	4.9e-26	89.6	0.0	1.0	1	0	0	1	1	1	1	CP_lyasePhnK: phosphonate C-P lyase system protein PhnK
TIGR01189	TIGR01189	WP_000027205.1	-	9.4e-26	88.7	0.0	1.3e-25	88.2	0.0	1.2	1	0	0	1	1	1	1	ccmA: heme ABC exporter, ATP-binding protein CcmA
TIGR03740	TIGR03740	WP_000027205.1	-	3.9e-25	86.8	0.0	5e-25	86.4	0.0	1.1	1	0	0	1	1	1	1	galliderm_ABC: lantibiotic protection ABC transporter, ATP-binding subunit
TIGR02633	TIGR02633	WP_000027205.1	-	4e-25	86.2	0.0	4.8e-25	85.9	0.0	1.0	1	0	0	1	1	1	1	xylG: D-xylose ABC transporter, ATP-binding protein
TIGR00955	TIGR00955	WP_000027205.1	-	9.3e-25	85.2	0.0	1.2e-24	84.8	0.0	1.0	1	0	0	1	1	1	1	3a01204: pigment precursor permease
TIGR01192	TIGR01192	WP_000027205.1	-	1.8e-24	84.2	0.0	2.6e-24	83.7	0.0	1.1	1	0	0	1	1	1	1	chvA: glucan exporter ATP-binding protein
TIGR03719	TIGR03719	WP_000027205.1	-	4.7e-20	69.6	0.0	1.3e-12	45.1	0.0	2.2	1	1	0	2	2	2	2	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR01978	TIGR01978	WP_000027205.1	-	8.7e-19	65.8	0.0	5.5e-18	63.2	0.0	1.9	1	1	0	1	1	1	1	sufC: FeS assembly ATPase SufC
TIGR01257	TIGR01257	WP_000027205.1	-	3.8e-16	55.1	0.0	4.7e-16	54.8	0.0	1.0	1	0	0	1	1	1	1	rim_protein: rim ABC transporter
TIGR00957	TIGR00957	WP_000027205.1	-	7.8e-14	48.0	0.0	3.4e-13	45.9	0.0	1.7	1	1	0	1	1	1	1	MRP_assoc_pro: multi drug resistance-associated protein (MRP)
TIGR00954	TIGR00954	WP_000027205.1	-	1.1e-13	48.5	0.2	7e-07	26.0	0.0	2.0	2	0	0	2	2	2	2	3a01203: peroxysomal long chain fatty acyl transporter
TIGR01194	TIGR01194	WP_000027205.1	-	1.4e-13	48.2	0.0	1.7e-13	47.9	0.0	1.0	1	0	0	1	1	1	1	cyc_pep_trnsptr: cyclic peptide transporter
TIGR00956	TIGR00956	WP_000027205.1	-	2.5e-10	36.6	0.0	1.1e-09	34.4	0.0	1.7	1	1	0	1	1	1	1	3a01205: pleiotropic drug resistance family protein
TIGR00630	TIGR00630	WP_000027205.1	-	3.2e-10	36.8	0.1	1.4e-06	24.8	0.0	2.0	2	0	0	2	2	2	2	uvra: excinuclease ABC subunit A
TIGR01271	TIGR01271	WP_000027205.1	-	3.3e-10	36.1	0.0	6.7e-10	35.0	0.0	1.5	1	1	0	1	1	1	1	CFTR_protein: cystic fibrosis transmembrane conductor regulator (CFTR)
TIGR00634	TIGR00634	WP_000027205.1	-	0.015	12.1	0.4	0.22	8.3	0.1	2.1	2	0	0	2	2	2	0	recN: DNA repair protein RecN
TIGR00157	TIGR00157	WP_000027205.1	-	0.02	12.4	0.2	0.061	10.8	0.0	1.7	2	0	0	2	2	2	0	TIGR00157: ribosome small subunit-dependent GTPase A
TIGR02322	TIGR02322	WP_000027205.1	-	0.025	12.2	0.0	0.047	11.3	0.0	1.4	1	0	0	1	1	1	0	phosphon_PhnN: phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN
TIGR04435	TIGR04435	WP_000027205.1	-	0.031	10.9	0.0	1.9	5.0	0.0	2.1	2	0	0	2	2	2	0	restrict_AAA_1: restriction system-associated AAA family ATPase
TIGR01562	TIGR01562	WP_000027720.1	-	8.9e-158	522.6	0.7	1e-157	522.4	0.7	1.0	1	0	0	1	1	1	1	FdhE: formate dehydrogenase accessory protein FdhE
TIGR03655	TIGR03655	WP_000027720.1	-	0.00018	19.8	6.0	0.028	12.7	0.3	3.2	1	1	2	3	3	3	2	anti_R_Lar: restriction alleviation protein, Lar family
TIGR02159	TIGR02159	WP_000027720.1	-	0.013	13.8	0.2	0.025	12.9	0.2	1.5	1	0	0	1	1	1	0	PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit
TIGR00855	TIGR00855	WP_000028880.1	-	9.5e-48	159.7	17.6	1.1e-47	159.6	17.6	1.0	1	0	0	1	1	1	1	L12: ribosomal protein bL12
TIGR00517	TIGR00517	WP_000028880.1	-	0.0011	16.9	0.9	0.0029	15.5	0.5	2.0	1	1	1	2	2	2	1	acyl_carrier: acyl carrier protein
TIGR02011	TIGR02011	WP_000028953.1	-	2.3e-62	205.8	0.3	2.6e-62	205.6	0.3	1.0	1	0	0	1	1	1	1	IscA: iron-sulfur cluster assembly protein IscA
TIGR01997	TIGR01997	WP_000028953.1	-	3.7e-38	128.0	0.0	4e-38	127.9	0.0	1.0	1	0	0	1	1	1	1	sufA_proteo: FeS assembly scaffold SufA
TIGR00049	TIGR00049	WP_000028953.1	-	8.9e-38	126.7	0.0	9.9e-38	126.6	0.0	1.0	1	0	0	1	1	1	1	TIGR00049: iron-sulfur cluster assembly accessory protein
TIGR03341	TIGR03341	WP_000028953.1	-	3.6e-08	31.4	0.0	4.3e-08	31.1	0.0	1.0	1	0	0	1	1	1	1	YhgI_GntY: IscR-regulated protein YhgI
TIGR01911	TIGR01911	WP_000028953.1	-	0.00014	20.4	0.0	0.00016	20.2	0.0	1.1	1	0	0	1	1	1	1	HesB_rel_seleno: HesB-like selenoprotein
TIGR01753	TIGR01753	WP_000029589.1	-	1.7e-18	65.4	0.0	3.5e-18	64.4	0.0	1.5	1	0	0	1	1	1	1	flav_short: flavodoxin
TIGR03675	TIGR03675	WP_000029589.1	-	5.7e-05	19.5	0.0	8.6e-05	18.9	0.0	1.2	1	0	0	1	1	1	1	arCOG00543: arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
TIGR00649	TIGR00649	WP_000029589.1	-	6.3e-05	19.5	0.0	9.8e-05	18.9	0.0	1.2	1	0	0	1	1	1	1	MG423: beta-CASP ribonuclease, RNase J family
TIGR01752	TIGR01752	WP_000029589.1	-	0.00015	19.3	0.0	0.00028	18.4	0.0	1.4	1	0	0	1	1	1	1	flav_long: flavodoxin
TIGR03413	TIGR03413	WP_000029589.1	-	0.00018	18.9	0.4	0.00032	18.1	0.4	1.3	1	0	0	1	1	1	1	GSH_gloB: hydroxyacylglutathione hydrolase
TIGR01754	TIGR01754	WP_000029589.1	-	0.019	12.9	0.0	0.044	11.7	0.0	1.7	1	0	0	1	1	1	0	flav_RNR: putative ribonucleotide reductase-associated flavodoxin
TIGR02057	TIGR02057	WP_000029771.1	-	3e-09	35.1	0.8	2.7e-06	25.4	0.0	2.3	2	0	0	2	2	2	2	PAPS_reductase: phosphoadenosine phosphosulfate reductase
TIGR00434	TIGR00434	WP_000029771.1	-	5.8e-06	24.3	0.4	0.017	12.9	0.0	2.3	2	0	0	2	2	2	2	cysH: phosophoadenylyl-sulfate reductase
TIGR03183	TIGR03183	WP_000029771.1	-	2e-05	21.6	0.1	0.00078	16.4	0.1	2.1	2	0	0	2	2	2	1	DNA_S_dndC: putative sulfurtransferase DndC
TIGR02432	TIGR02432	WP_000029771.1	-	2.9e-05	22.0	0.0	4.6e-05	21.4	0.0	1.3	1	0	0	1	1	1	1	lysidine_TilS_N: tRNA(Ile)-lysidine synthetase
TIGR02039	TIGR02039	WP_000029771.1	-	0.00031	18.4	0.1	0.049	11.2	0.0	2.1	2	0	0	2	2	2	2	CysD: sulfate adenylyltransferase, small subunit
TIGR02055	TIGR02055	WP_000029771.1	-	0.024	12.4	0.1	1.5	6.5	0.0	2.3	2	0	0	2	2	2	0	APS_reductase: adenylylsulfate reductase, thioredoxin dependent
TIGR01670	TIGR01670	WP_000030015.1	-	1.6e-77	256.7	0.3	1.9e-77	256.4	0.3	1.0	1	0	0	1	1	1	1	KdsC-phosphatas: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family
